"country","variable","measure","Unit","Date","Value"
"Tonga","Travel & Tourism Total Contribution to Employment","thousands","thousands of persons","1/1/2014 12:00:00 AM",5.6
"Tonga","Travel & Tourism Direct Contribution to GDP","% share","% share","1/1/2012 12:00:00 AM",4.7
"Tonga","Travel & Tourism Direct Contribution to GDP","% share","% share","1/1/2013 12:00:00 AM",4.9
"Tonga","Travel & Tourism Direct Contribution to GDP","% share","% share","1/1/2014 12:00:00 AM",5.2
"Tonga","Travel & Tourism Direct Contribution to GDP","US$ bn","US$ bn","1/1/2012 12:00:00 AM",0.02
"Tonga","Travel & Tourism Direct Contribution to GDP","US$ bn","US$ bn","1/1/2013 12:00:00 AM",0.02
"Tonga","Travel & Tourism Direct Contribution to GDP","US$ bn","US$ bn","1/1/2014 12:00:00 AM",0.02
"Tonga","Travel & Tourism Direct Contribution to Employment","% share","% share","1/1/2012 12:00:00 AM",4.8
"Tonga","Travel & Tourism Direct Contribution to Employment","% share","% share","1/1/2013 12:00:00 AM",5.6
"Tonga","Travel & Tourism Direct Contribution to Employment","% share","% share","1/1/2014 12:00:00 AM",6.3
"Tonga","Travel & Tourism Direct Contribution to Employment","thousands","thousands of persons","1/1/2012 12:00:00 AM",1.6
"Tonga","Travel & Tourism Direct Contribution to Employment","thousands","thousands of persons","1/1/2013 12:00:00 AM",1.8
"Tonga","Travel & Tourism Direct Contribution to Employment","thousands","thousands of persons","1/1/2014 12:00:00 AM",2.1
"Tonga","Visitor Exports","% share","% share","1/1/2012 12:00:00 AM",61.5
"Tonga","Visitor Exports","% share","% share","1/1/2013 12:00:00 AM",62.2
"Tonga","Visitor Exports","% share","% share","1/1/2014 12:00:00 AM",63.8
"Tonga","Visitor Exports","US$ bn","US$ bn","1/1/2012 12:00:00 AM",0.03
"Tonga","Visitor Exports","US$ bn","US$ bn","1/1/2013 12:00:00 AM",0.04
"Tonga","Visitor Exports","US$ bn","US$ bn","1/1/2014 12:00:00 AM",0.04
"Tonga","Capital Investment","% share","% share","1/1/2012 12:00:00 AM",11.1
"Tonga","Capital Investment","% share","% share","1/1/2013 12:00:00 AM",11.2
"Tonga","Capital Investment","% share","% share","1/1/2014 12:00:00 AM",11.2
"Tonga","Capital Investment","US$ bn","US$ bn","1/1/2012 12:00:00 AM",0.01
"Tonga","Capital Investment","US$ bn","US$ bn","1/1/2013 12:00:00 AM",0.01
"Tonga","Capital Investment","US$ bn","US$ bn","1/1/2014 12:00:00 AM",0.01
"Vanuatu","Travel & Tourism Total Contribution to GDP","% share","% share","1/1/2012 12:00:00 AM",50.6
"Vanuatu","Travel & Tourism Total Contribution to GDP","% share","% share","1/1/2013 12:00:00 AM",53
"Vanuatu","Travel & Tourism Total Contribution to GDP","% share","% share","1/1/2014 12:00:00 AM",54.8
"Vanuatu","Travel & Tourism Total Contribution to GDP","US$ bn","US$ bn","1/1/2012 12:00:00 AM",0.415
"Vanuatu","Travel & Tourism Total Contribution to GDP","US$ bn","US$ bn","1/1/2013 12:00:00 AM",0.437
"Vanuatu","Travel & Tourism Total Contribution to GDP","US$ bn","US$ bn","1/1/2014 12:00:00 AM",0.481
"Vanuatu","Travel & Tourism Total Contribution to Employment","% share","% share","1/1/2012 12:00:00 AM",44.9
"Vanuatu","Travel & Tourism Total Contribution to Employment","% share","% share","1/1/2013 12:00:00 AM",46.9
"Vanuatu","Travel & Tourism Total Contribution to Employment","% share","% share","1/1/2014 12:00:00 AM",48.6
"Vanuatu","Travel & Tourism Total Contribution to Employment","thousands","thousands of persons","1/1/2012 12:00:00 AM",30.4
"Vanuatu","Travel & Tourism Total Contribution to Employment","thousands","thousands of persons","1/1/2013 12:00:00 AM",32.8
"Vanuatu","Travel & Tourism Total Contribution to Employment","thousands","thousands of persons","1/1/2014 12:00:00 AM",34.9
"Vanuatu","Travel & Tourism Direct Contribution to GDP","% share","% share","1/1/2012 12:00:00 AM",17.5
"Vanuatu","Travel & Tourism Direct Contribution to GDP","% share","% share","1/1/2013 12:00:00 AM",18.5
"Vanuatu","Travel & Tourism Direct Contribution to GDP","% share","% share","1/1/2014 12:00:00 AM",19.3
"Vanuatu","Travel & Tourism Direct Contribution to GDP","US$ bn","US$ bn","1/1/2012 12:00:00 AM",0.144
"Vanuatu","Travel & Tourism Direct Contribution to GDP","US$ bn","US$ bn","1/1/2013 12:00:00 AM",0.153
"Vanuatu","Travel & Tourism Direct Contribution to GDP","US$ bn","US$ bn","1/1/2014 12:00:00 AM",0.169
"Vanuatu","Travel & Tourism Direct Contribution to Employment","% share","% share","1/1/2012 12:00:00 AM",15.2
"Vanuatu","Travel & Tourism Direct Contribution to Employment","% share","% share","1/1/2013 12:00:00 AM",16.1
"Vanuatu","Travel & Tourism Direct Contribution to Employment","% share","% share","1/1/2014 12:00:00 AM",16.8
"Vanuatu","Travel & Tourism Direct Contribution to Employment","thousands","thousands of persons","1/1/2012 12:00:00 AM",10.3
"Vanuatu","Travel & Tourism Direct Contribution to Employment","thousands","thousands of persons","1/1/2013 12:00:00 AM",11.2
"Vanuatu","Travel & Tourism Direct Contribution to Employment","thousands","thousands of persons","1/1/2014 12:00:00 AM",12
"Vanuatu","Visitor Exports","% share","% share","1/1/2012 12:00:00 AM",61.8
"Vanuatu","Visitor Exports","% share","% share","1/1/2013 12:00:00 AM",62.5
"Vanuatu","Visitor Exports","% share","% share","1/1/2014 12:00:00 AM",65.4
"Vanuatu","Visitor Exports","US$ bn","US$ bn","1/1/2012 12:00:00 AM",0.259
"Vanuatu","Visitor Exports","US$ bn","US$ bn","1/1/2013 12:00:00 AM",0.277
"Vanuatu","Visitor Exports","US$ bn","US$ bn","1/1/2014 12:00:00 AM",0.306
"Vanuatu","Capital Investment","% share","% share","1/1/2012 12:00:00 AM",27.6
"Vanuatu","Capital Investment","% share","% share","1/1/2013 12:00:00 AM",28.8
"Vanuatu","Capital Investment","% share","% share","1/1/2014 12:00:00 AM",29.1
"Vanuatu","Capital Investment","US$ bn","US$ bn","1/1/2012 12:00:00 AM",0.06
"Vanuatu","Capital Investment","US$ bn","US$ bn","1/1/2013 12:00:00 AM",0.06
"Vanuatu","Capital Investment","US$ bn","US$ bn","1/1/2014 12:00:00 AM",0.07
"South Asia","Travel & Tourism Total Contribution to GDP","% share","% share","1/1/2012 12:00:00 AM",6.3
"South Asia","Travel & Tourism Total Contribution to GDP","% share","% share","1/1/2013 12:00:00 AM",6.3
"South Asia","Travel & Tourism Total Contribution to GDP","% share","% share","1/1/2014 12:00:00 AM",6.4
"South Asia","Travel & Tourism Total Contribution to GDP","US$ bn","US$ bn","1/1/2012 12:00:00 AM",141.844
"South Asia","Travel & Tourism Total Contribution to GDP","US$ bn","US$ bn","1/1/2013 12:00:00 AM",145.388
"South Asia","Travel & Tourism Total Contribution to GDP","US$ bn","US$ bn","1/1/2014 12:00:00 AM",153.274
"South Asia","Travel & Tourism Total Contribution to Employment","% share","% share","1/1/2012 12:00:00 AM",7.1
"South Asia","Travel & Tourism Total Contribution to Employment","% share","% share","1/1/2013 12:00:00 AM",7.1
"South Asia","Travel & Tourism Total Contribution to Employment","% share","% share","1/1/2014 12:00:00 AM",7.2
"South Asia","Travel & Tourism Total Contribution to Employment","thousands","thousands of persons","1/1/2012 12:00:00 AM",43238.1
"South Asia","Travel & Tourism Total Contribution to Employment","thousands","thousands of persons","1/1/2013 12:00:00 AM",43769.7
"South Asia","Travel & Tourism Total Contribution to Employment","thousands","thousands of persons","1/1/2014 12:00:00 AM",45116.6
"South Asia","Travel & Tourism Direct Contribution to GDP","% share","% share","1/1/2012 12:00:00 AM",2.2
"South Asia","Travel & Tourism Direct Contribution to GDP","% share","% share","1/1/2013 12:00:00 AM",2.2
"South Asia","Travel & Tourism Direct Contribution to GDP","% share","% share","1/1/2014 12:00:00 AM",2.3
"South Asia","Travel & Tourism Direct Contribution to GDP","US$ bn","US$ bn","1/1/2012 12:00:00 AM",49.837
"South Asia","Travel & Tourism Direct Contribution to GDP","US$ bn","US$ bn","1/1/2013 12:00:00 AM",51.547
"South Asia","Travel & Tourism Direct Contribution to GDP","US$ bn","US$ bn","1/1/2014 12:00:00 AM",54.409
"South Asia","Travel & Tourism Direct Contribution to Employment","% share","% share","1/1/2012 12:00:00 AM",4.2
"South Asia","Travel & Tourism Direct Contribution to Employment","% share","% share","1/1/2013 12:00:00 AM",4.2
"South Asia","Travel & Tourism Direct Contribution to Employment","% share","% share","1/1/2014 12:00:00 AM",4.2
"South Asia","Travel & Tourism Direct Contribution to Employment","thousands","thousands of persons","1/1/2012 12:00:00 AM",25732.4
"South Asia","Travel & Tourism Direct Contribution to Employment","thousands","thousands of persons","1/1/2013 12:00:00 AM",25985.3
"South Asia","Travel & Tourism Direct Contribution to Employment","thousands","thousands of persons","1/1/2014 12:00:00 AM",26685.7
"South Asia","Visitor Exports","% share","% share","1/1/2012 12:00:00 AM",4.5
"South Asia","Visitor Exports","% share","% share","1/1/2013 12:00:00 AM",4.4
"South Asia","Visitor Exports","% share","% share","1/1/2014 12:00:00 AM",4.1
"South Asia","Visitor Exports","US$ bn","US$ bn","1/1/2012 12:00:00 AM",23.659
"South Asia","Visitor Exports","US$ bn","US$ bn","1/1/2013 12:00:00 AM",24.376
"South Asia","Visitor Exports","US$ bn","US$ bn","1/1/2014 12:00:00 AM",24.915
"South Asia","Capital Investment","% share","% share","1/1/2012 12:00:00 AM",5.7
"South Asia","Capital Investment","% share","% share","1/1/2013 12:00:00 AM",6
"South Asia","Capital Investment","% share","% share","1/1/2014 12:00:00 AM",6.3
"South Asia","Capital Investment","US$ bn","US$ bn","1/1/2012 12:00:00 AM",35.406
"South Asia","Capital Investment","US$ bn","US$ bn","1/1/2013 12:00:00 AM",37.046
"South Asia","Capital Investment","US$ bn","US$ bn","1/1/2014 12:00:00 AM",39.865
"Bangladesh","Travel & Tourism Total Contribution to GDP","% share","% share","1/1/2012 12:00:00 AM",4.2
"Bangladesh","Travel & Tourism Total Contribution to GDP","% share","% share","1/1/2013 12:00:00 AM",4.3
"Bangladesh","Travel & Tourism Total Contribution to GDP","% share","% share","1/1/2014 12:00:00 AM",4.4
"Bangladesh","Travel & Tourism Total Contribution to GDP","US$ bn","US$ bn","1/1/2012 12:00:00 AM",4.813
"Bangladesh","Travel & Tourism Total Contribution to GDP","US$ bn","US$ bn","1/1/2013 12:00:00 AM",5.3
"Bangladesh","Travel & Tourism Total Contribution to GDP","US$ bn","US$ bn","1/1/2014 12:00:00 AM",6.015
"Bangladesh","Travel & Tourism Total Contribution to Employment","% share","% share","1/1/2012 12:00:00 AM",3.7
"Bangladesh","Travel & Tourism Total Contribution to Employment","% share","% share","1/1/2013 12:00:00 AM",3.8
"Bangladesh","Travel & Tourism Total Contribution to Employment","% share","% share","1/1/2014 12:00:00 AM",3.8
"Bangladesh","Travel & Tourism Total Contribution to Employment","thousands","thousands of persons","1/1/2012 12:00:00 AM",2714.4
"Bangladesh","Travel & Tourism Total Contribution to Employment","thousands","thousands of persons","1/1/2013 12:00:00 AM",2829.2
"Bangladesh","Travel & Tourism Total Contribution to Employment","thousands","thousands of persons","1/1/2014 12:00:00 AM",2959.1
"Bangladesh","Travel & Tourism Direct Contribution to GDP","% share","% share","1/1/2012 12:00:00 AM",2
"Bangladesh","Travel & Tourism Direct Contribution to GDP","% share","% share","1/1/2013 12:00:00 AM",2.1
"Bangladesh","Travel & Tourism Direct Contribution to GDP","% share","% share","1/1/2014 12:00:00 AM",2.1
"Bangladesh","Travel & Tourism Direct Contribution to GDP","US$ bn","US$ bn","1/1/2012 12:00:00 AM",2.353
"Bangladesh","Travel & Tourism Direct Contribution to GDP","US$ bn","US$ bn","1/1/2013 12:00:00 AM",2.595
"Bangladesh","Travel & Tourism Direct Contribution to GDP","US$ bn","US$ bn","1/1/2014 12:00:00 AM",2.943
"Bangladesh","Travel & Tourism Direct Contribution to Employment","% share","% share","1/1/2012 12:00:00 AM",1.7
"Bangladesh","Travel & Tourism Direct Contribution to Employment","% share","% share","1/1/2013 12:00:00 AM",1.7
"Bangladesh","Travel & Tourism Direct Contribution to Employment","% share","% share","1/1/2014 12:00:00 AM",1.8
"Bangladesh","Travel & Tourism Direct Contribution to Employment","thousands","thousands of persons","1/1/2012 12:00:00 AM",1281.5
"Bangladesh","Travel & Tourism Direct Contribution to Employment","thousands","thousands of persons","1/1/2013 12:00:00 AM",1338.2
"Bangladesh","Travel & Tourism Direct Contribution to Employment","thousands","thousands of persons","1/1/2014 12:00:00 AM",1398.3
"Bangladesh","Visitor Exports","% share","% share","1/1/2012 12:00:00 AM",0.4
"Bangladesh","Visitor Exports","% share","% share","1/1/2013 12:00:00 AM",0.4
"Bangladesh","Visitor Exports","% share","% share","1/1/2014 12:00:00 AM",0.4
"Bangladesh","Visitor Exports","US$ bn","US$ bn","1/1/2012 12:00:00 AM",0.09
"Bangladesh","Visitor Exports","US$ bn","US$ bn","1/1/2013 12:00:00 AM",0.1
"Bangladesh","Visitor Exports","US$ bn","US$ bn","1/1/2014 12:00:00 AM",0.109
"Bangladesh","Capital Investment","% share","% share","1/1/2012 12:00:00 AM",1.6
"Bangladesh","Capital Investment","% share","% share","1/1/2013 12:00:00 AM",1.5
"Bangladesh","Capital Investment","% share","% share","1/1/2014 12:00:00 AM",1.4
"Bangladesh","Capital Investment","US$ bn","US$ bn","1/1/2012 12:00:00 AM",0.455
"Bangladesh","Capital Investment","US$ bn","US$ bn","1/1/2013 12:00:00 AM",0.468
"Bangladesh","Capital Investment","US$ bn","US$ bn","1/1/2014 12:00:00 AM",0.506
"India","Travel & Tourism Total Contribution to GDP","% share","% share","1/1/2012 12:00:00 AM",6.5
"India","Travel & Tourism Total Contribution to GDP","% share","% share","1/1/2013 12:00:00 AM",6.6
"India","Travel & Tourism Total Contribution to GDP","% share","% share","1/1/2014 12:00:00 AM",6.8
"India","Travel & Tourism Total Contribution to GDP","US$ bn","US$ bn","1/1/2012 12:00:00 AM",119.379
"India","Travel & Tourism Total Contribution to GDP","US$ bn","US$ bn","1/1/2013 12:00:00 AM",137.389
"India","Travel & Tourism Total Contribution to GDP","US$ bn","US$ bn","1/1/2014 12:00:00 AM",162.332
"India","Travel & Tourism Total Contribution to Employment","% share","% share","1/1/2012 12:00:00 AM",7.7
"India","Travel & Tourism Total Contribution to Employment","% share","% share","1/1/2013 12:00:00 AM",7.5
"India","Travel & Tourism Total Contribution to Employment","% share","% share","1/1/2014 12:00:00 AM",7.6
"India","Travel & Tourism Total Contribution to Employment","thousands","thousands of persons","1/1/2012 12:00:00 AM",39511.9
"India","Travel & Tourism Total Contribution to Employment","thousands","thousands of persons","1/1/2013 12:00:00 AM",39420.6
"India","Travel & Tourism Total Contribution to Employment","thousands","thousands of persons","1/1/2014 12:00:00 AM",40410.1
"India","Travel & Tourism Direct Contribution to GDP","% share","% share","1/1/2012 12:00:00 AM",1.9
"India","Travel & Tourism Direct Contribution to GDP","% share","% share","1/1/2013 12:00:00 AM",2
"India","Travel & Tourism Direct Contribution to GDP","% share","% share","1/1/2014 12:00:00 AM",2
"India","Travel & Tourism Direct Contribution to GDP","US$ bn","US$ bn","1/1/2012 12:00:00 AM",35.891
"India","Travel & Tourism Direct Contribution to GDP","US$ bn","US$ bn","1/1/2013 12:00:00 AM",41.16
"India","Travel & Tourism Direct Contribution to GDP","US$ bn","US$ bn","1/1/2014 12:00:00 AM",48.668
"India","Travel & Tourism Direct Contribution to Employment","% share","% share","1/1/2012 12:00:00 AM",4.8
"India","Travel & Tourism Direct Contribution to Employment","% share","% share","1/1/2013 12:00:00 AM",4.7
"India","Travel & Tourism Direct Contribution to Employment","% share","% share","1/1/2014 12:00:00 AM",4.8
"India","Travel & Tourism Direct Contribution to Employment","thousands","thousands of persons","1/1/2012 12:00:00 AM",25040.9
"India","Travel & Tourism Direct Contribution to Employment","thousands","thousands of persons","1/1/2013 12:00:00 AM",24898.8
"India","Travel & Tourism Direct Contribution to Employment","thousands","thousands of persons","1/1/2014 12:00:00 AM",25495.7
"India","Visitor Exports","% share","% share","1/1/2012 12:00:00 AM",4.1
"India","Visitor Exports","% share","% share","1/1/2013 12:00:00 AM",4.3
"India","Visitor Exports","% share","% share","1/1/2014 12:00:00 AM",4.1
"India","Visitor Exports","US$ bn","US$ bn","1/1/2012 12:00:00 AM",18.783
"India","Visitor Exports","US$ bn","US$ bn","1/1/2013 12:00:00 AM",21.881
"India","Visitor Exports","US$ bn","US$ bn","1/1/2014 12:00:00 AM",24.712
"India","Capital Investment","% share","% share","1/1/2012 12:00:00 AM",6.2
"India","Capital Investment","% share","% share","1/1/2013 12:00:00 AM",6.1
"India","Capital Investment","% share","% share","1/1/2014 12:00:00 AM",5.8
"India","Capital Investment","US$ bn","US$ bn","1/1/2012 12:00:00 AM",32.932
"India","Capital Investment","US$ bn","US$ bn","1/1/2013 12:00:00 AM",37.265
"India","Capital Investment","US$ bn","US$ bn","1/1/2014 12:00:00 AM",42.202
"Maldives","Travel & Tourism Total Contribution to GDP","% share","% share","1/1/2012 12:00:00 AM",48.7
"Maldives","Travel & Tourism Total Contribution to GDP","% share","% share","1/1/2013 12:00:00 AM",48.5
"Maldives","Travel & Tourism Total Contribution to GDP","% share","% share","1/1/2014 12:00:00 AM",49.2
"Maldives","Travel & Tourism Total Contribution to GDP","US$ bn","US$ bn","1/1/2012 12:00:00 AM",1.099
"Maldives","Travel & Tourism Total Contribution to GDP","US$ bn","US$ bn","1/1/2013 12:00:00 AM",1.211
"Maldives","Travel & Tourism Total Contribution to GDP","US$ bn","US$ bn","1/1/2014 12:00:00 AM",1.336
